year,Blue,Green,NIR,Red,SWIR1,SWIR2,pixel_qa,site,lanform
1998,308.658,734.699,"2,291.99","1,197.68","2,969.40","2,219.48",66,noco,acc
1998,481.637,904.93,"2,480.76","1,373.93","3,135.29","2,288.24",66,noco,acc
1998,349.436,768.644,"2,282.31","1,236.99","2,928.87","2,129.84",66,noco,acc
1998,446.472,848.875,"2,443.03","1,324.24","3,153.11","2,351.45",66,noco,acc
1998,334.671,774.779,"2,304.22","1,256.88","2,985.32","2,201.00",66,noco,acc
1998,442.192,841.662,"2,375.37","1,316.77","3,056.45","2,259.66",66,noco,acc
1998,277.042,653.654,"2,055.31",997.596,"2,507.13","1,774.47",66,noco,acc
1998,454.569,761.91,"2,255.14","1,043.47","2,588.09","1,774.29",66,noco,acc
1998,,,,,,,,noco,acc
1998,352.412,689.074,"2,114.58",967.65,"2,433.94","1,720.60",66,noco,acc
1998,,,,,,,,noco,acc
1998,353.717,705.948,"2,047.16",978.418,"2,376.25","1,656.43",66,noco,acc
1998,,,,,,,,noco,acc
1998,235.81,592.26,"1,896.44",895.782,"2,296.11","1,613.79",66,noco,acc
1998,384.93,683.099,"1,806.43",941.497,"1,998.37","1,357.82",66,noco,acc
1998,366.195,656.326,"1,918.28",879.829,"2,243.05","1,530.18",66,noco,acc
1998,272.162,619.11,"1,912.47",883.959,"2,282.92","1,598.71",66,noco,acc
1998,376.384,692.39,"2,040.34",930.524,"2,354.22","1,623.40",66,noco,acc
1998,427.194,743.034,"2,155.98","1,013.93","2,561.67","1,846.59",66,noco,acc
1998,417.931,736.422,"2,126.25",995.699,"2,497.28","1,760.09",66,noco,acc
1998,447.877,784,"2,222.61","1,099.08","2,724.89","1,991.18",66,noco,acc
1998,314.893,687.207,"2,067.03","1,026.29","2,699.16","1,994.24",66,noco,acc
1998,434.667,802.182,"2,208.60","1,180.40","3,000.57","2,234.49",66,noco,acc
1998,451.837,828.499,"2,234.74","1,215.90","3,042.61","2,273.89",66,noco,acc
1998,475.901,837.89,"2,317.95","1,282.23","3,262.58","2,460.45",66,noco,acc
1998,371.152,785.411,"2,154.98","1,223.27","3,075.17","2,283.46",66,noco,acc
1998,351.436,596.025,"1,480.34",812.445,"1,752.01","1,255.89",66,noco,acc
1998,,,,,,,,noco,acc
1999,461.801,798.689,"2,264.49","1,279.05","3,273.65","2,416.02",66,noco,acc
1999,361.313,762.695,"2,145.21","1,227.01","3,118.75","2,345.55",66,noco,acc
1999,525.628,897.749,"2,308.52","1,376.17","3,301.93","2,455.05",66,noco,acc
1999,377.154,793.614,"2,148.31","1,254.50","3,043.38","2,230.83",66,noco,acc
1999,474.154,869.003,"2,297.49","1,347.74","3,247.49","2,390.44",66,noco,acc
1999,308.251,724.552,"2,073.38","1,172.65","2,957.22","2,206.77",66,noco,acc
1999,400.751,742.964,"2,069.47","1,099.52","2,746.27","1,933.35",66,noco,acc
1999,478.754,825.898,"2,180.96","1,176.05","2,929.70","2,117.60",66,noco,acc
1999,316.328,697.097,"1,939.85","1,069.15","2,724.55","2,001.69",66,noco,acc
1999,,,,,,,,noco,acc
1999,388.868,730.869,"1,971.44","1,063.10","2,697.05","1,905.96",66,noco,acc
1999,,,,,,,,noco,acc
1999,270.422,626.814,"1,777.78",908.838,"2,363.07","1,690.25",66,noco,acc
1999,235.21,593.725,"1,732.58",857.619,"2,280.19","1,651.30",66,noco,acc
1999,343.528,665.189,"1,796.25",912.232,"2,363.24","1,680.52",66,noco,acc
1999,242.277,582.008,"1,720.11",859.344,"2,331.34","1,688.87",66,noco,acc
1999,248.62,610.029,"1,702.49",877.126,"2,369.76","1,734.25",66,noco,acc
1999,749.471,"1,016.42","2,229.63","1,373.26","2,806.92","2,100.62",67.168,noco,acc
1999,246.538,556.719,"1,714.50",903.885,"2,487.51","1,856.08",66,noco,acc
1999,285.195,650.511,"1,745.58",956.197,"2,500.10","1,886.49",66,noco,acc
1999,580.004,886.456,"2,056.09","1,248.54","2,779.44","2,084.15",66,noco,acc
1999,383.468,698.95,"1,832.16","1,013.32","2,663.20","1,991.40",66,noco,acc
1999,427.627,716.625,"1,880.43","1,088.30","2,772.53","2,091.40",66,noco,acc
1999,277.98,617.767,"1,810.13","1,023.33","2,761.48","2,059.26",66,noco,acc
1999,406.399,750.519,"1,916.61","1,097.73","2,807.54","2,088.96",66,noco,acc
1999,321.201,694.281,"1,857.88","1,078.37","2,789.32","2,135.33",66,noco,acc
1999,377.282,706.438,"1,940.69","1,129.02","2,941.71","2,263.28",66,noco,acc
1999,363.342,693.472,"1,903.49","1,121.54","2,911.46","2,267.51",66,noco,acc
1999,,,,,,,,noco,acc
1999,370.887,636.051,"1,719.73",931.238,"2,411.31","1,631.48",66,noco,acc
1999,346.608,692.679,"2,010.39","1,154.81","2,987.43","2,340.10",66,noco,acc
1999,338.718,738.783,"1,971.37","1,163.59","3,025.10","2,323.66",66,noco,acc
1999,362.089,730.537,"2,036.63","1,236.27","3,157.24","2,460.74",66,noco,acc
1999,342.876,751.001,"2,018.13","1,179.19","3,046.44","2,296.54",66,noco,acc
1999,476.491,821.853,"2,279.71","1,296.08","3,297.98","2,514.72",66,noco,acc
1999,320.118,669.622,"2,125.63","1,058.41","2,853.62","2,102.50",66,noco,acc
1999,,,,,,,,noco,acc
1999,316.513,709.348,"2,129.73","1,049.04","2,842.08","2,084.28",66,noco,acc
1999,398.753,756.094,"2,313.74","1,164.96","3,081.66","2,334.97",66,noco,acc
1999,295.007,645.691,"2,143.24","1,018.29","2,823.93","2,137.06",66,noco,acc
1999,451.377,811.266,"2,307.55","1,149.38","2,994.16","2,190.04",66,noco,acc
1999,389.539,706.072,"2,218.28","1,008.59","2,734.67","1,946.35",66,noco,acc
2000,292.86,641.745,"2,151.00",969.121,"2,661.03","1,955.73",66,noco,acc
2000,410.981,748.9,"2,282.57","1,128.85","2,911.77","2,131.52",66,noco,acc
2000,335.634,686.546,"2,134.12","1,101.97","2,841.94","2,106.52",66,noco,acc
2000,400.957,743.455,"2,220.62","1,186.63","3,029.07","2,252.00",66,noco,acc
2000,345.061,682.189,"2,073.48","1,116.21","2,848.99","2,070.47",66,noco,acc
2000,443.263,676.721,"1,862.41",854.93,"1,205.69",687.191,66,noco,acc
2000,368.264,647.869,"2,144.89",837.893,"2,390.20","1,567.74",66,noco,acc
2000,318.379,591.851,"2,029.21",726.202,"2,328.83","1,510.49",66,noco,acc
2000,224.145,507.663,"1,898.45",646.526,"2,168.24","1,396.84",66,noco,acc
2000,292.169,529.228,"1,810.11",625.912,"1,832.80","1,116.54",66,noco,acc
2000,213.745,497.688,"1,827.13",630.421,"1,982.05","1,272.73",66,noco,acc
2000,194.974,440.029,"1,691.67",500.722,"1,525.53",887.684,66,noco,acc
2000,244.282,470.217,"1,734.03",539.371,"1,589.27",936.278,66,noco,acc
2000,176.132,429.804,"1,726.31",516.649,"1,639.71","1,011.88",66,noco,acc
2000,240.906,468.234,"1,737.25",546.945,"1,663.82","1,018.02",66,noco,acc
2000,163.711,408.733,"1,671.24",508.804,"1,636.59","1,008.33",66,noco,acc
2000,239.037,450.292,"1,700.17",542.805,"1,657.51","1,014.31",66,noco,acc
2000,179.162,423.108,"1,593.94",521.342,"1,644.48","1,010.96",66,noco,acc
2000,299.851,523.496,"1,699.28",619.096,"1,852.44","1,195.33",66,noco,acc
2000,268.718,498.798,"1,715.30",619.987,"1,883.61","1,197.03",66,noco,acc
2000,210.362,478.118,"1,706.82",624.357,"1,967.09","1,308.97",66,noco,acc
2000,377.702,602.535,"1,870.08",729.078,"1,989.32","1,228.50",66,noco,acc
2000,340.514,603.81,"1,883.03",797.911,"2,256.08","1,530.62",66,noco,acc
2000,342.39,612.082,"1,833.72",820.994,"2,227.52","1,533.64",66,noco,acc
2000,488.334,743.53,"1,960.52",968.219,"2,442.36","1,690.62",66,noco,acc
2000,304.448,567,"1,931.24",855.571,"2,478.83","1,733.64",66,noco,acc
2000,311.372,611.571,"1,859.26",917.463,"2,569.11","1,839.38",66,noco,acc
2000,,,,,,,,noco,acc
2000,291.152,577.6,"1,790.09",847.783,"2,506.51","1,840.62",66,noco,acc
2000,372.003,617.343,"1,812.52",811.429,"2,237.96","1,454.13",66,noco,acc
2000,,,,,,,,noco,acc
2000,,,,,,,,noco,acc
2000,322.501,598.962,"1,938.92",820.129,"2,418.87","1,690.77",66,noco,acc
2000,403.012,684.751,"2,041.96",962.387,"2,725.98","1,899.71",66,noco,acc
2001,333.641,620.535,"1,858.83",928.953,"2,600.49","1,823.82",66,noco,acc
2001,,,,,,,,noco,acc
2001,335.951,647.482,"1,935.65",989.054,"2,663.09","1,855.05",66,noco,acc
2001,389.073,683.758,"2,022.37",995.657,"2,746.71","1,934.03",66,noco,acc
2001,288.757,596.736,"1,884.52",922.689,"2,627.59","1,827.45",66,noco,acc
2001,399.23,685.925,"2,051.50","1,029.69","2,790.24","1,949.63",66,noco,acc
2001,309.652,621.921,"1,912.68",959.195,"2,636.24","1,864.88",66,noco,acc
2001,378.898,620.919,"1,849",832.333,"2,153.19","1,374.15",66,noco,acc
2001,308.984,597.611,"1,834.75",890.079,"2,398.13","1,628.43",66,noco,acc
2001,271.689,574.593,"1,822.11",871.598,"2,498.72","1,783.07",66,noco,acc
2001,399.009,673.346,"1,939.80",967.174,"2,581.42","1,858.44",66,noco,acc
2001,274.365,579.402,"1,810.22",876.353,"2,431.42","1,710.66",66,noco,acc
2001,377.949,662.57,"1,879.58",951.651,"2,460.02","1,717.63",66,noco,acc
2001,,,,,,,,noco,acc
2001,327.548,614.378,"1,857.46",882.672,"2,380.91","1,639.56",66,noco,acc
2001,315.273,606.154,"1,801.06",866.775,"2,288.13","1,563.97",66,noco,acc
2001,,,,,,,,noco,acc
2001,257.494,484.476,"1,586.45",617.053,"1,678.13","1,018.69",66,noco,acc
2001,197.329,453.705,"1,593.12",592.287,"1,698.06","1,078.94",66,noco,acc
2001,279.61,516.622,"1,670.56",674.352,"1,874.23","1,243.96",66,noco,acc
2001,225.694,483.535,"1,658.27",661.863,"1,938.38","1,335.59",66,noco,acc
2001,,,,,,,,noco,acc
2001,251.704,527.283,"1,650.92",742.403,"2,129.18","1,505.10",66,noco,acc
2001,282.422,569.361,"1,715.86",833.178,"2,318.51","1,676.17",66,noco,acc
2001,380.692,641.778,"1,800.76",923.831,"2,484.84","1,795.81",66,noco,acc
2001,391.468,676.037,"1,873.87",984.76,"2,630.54","1,910.59",66,noco,acc
2001,385.412,662.197,"1,854.98",974.523,"2,627.55","1,896.49",66,noco,acc
2001,395.332,687.248,"1,858.98","1,018.33","2,648.19","1,958.31",66,noco,acc
2001,489.704,767.357,"1,952.01","1,120.09","2,816.20","2,082.30",66,noco,acc
2001,312.753,633.763,"1,822.95","1,003.35","2,713.63","2,048.82",66,noco,acc
2001,397.591,688.175,"1,889.41","1,029.61","2,732.69","2,024.06",66,noco,acc
2001,424.955,744.597,"2,011.33","1,165.75","2,968.23","2,286.75",66,noco,acc
2001,469.026,798.128,"2,175.40","1,268.41","3,330.72","2,426.67",66,noco,acc
2001,421.936,766.815,"2,113.04","1,252.45","3,162.65","2,453.79",66,noco,acc
2001,420.965,762.585,"2,111.32","1,257.74","3,177.86","2,477.84",66,noco,acc
2002,418.137,778.204,"2,140.88","1,281.37","3,202.95","2,492.66",66,noco,acc
2002,321.669,669.752,"1,957.53","1,143.48","2,945.86","2,266.62",66,noco,acc
2002,446.234,831.367,"2,271.21","1,440.01","3,437.77","2,638.71",66,noco,acc
2002,313.778,648.238,"1,894.50","1,091.37","2,869.48","2,153.48",66,noco,acc
2002,298.774,646.693,"1,929.91","1,095.41","2,892.71","2,209.90",66,noco,acc
2002,274.789,574.502,"1,925.74",881.97,"2,545.74","1,814.70",66,noco,acc
2002,371.78,679.731,"2,034.76","1,005.11","2,613.17","1,929.38",66,noco,acc
2002,295.258,610.047,"1,902.66",962.449,"2,578.97","1,901.12",66,noco,acc
2002,399.706,702.345,"1,992.70","1,062.90","2,721.98","1,983.89",66,noco,acc
2002,279.291,586.123,"1,858.53",910.722,"2,447.71","1,758.75",66,noco,acc
2002,354.941,647.553,"1,914.20",989.679,"2,618.88","1,934.96",66,noco,acc
2002,,,,,,,,noco,acc
2002,319.093,609.377,"1,849.13",933.577,"2,537.12","1,866.13",66,noco,acc
2002,254.909,556.54,"1,788.29",894.239,"2,448.48","1,779.33",66,noco,acc
2002,313.077,598.582,"1,832.59",925.448,"2,451.13","1,781.22",66,noco,acc
2002,207.317,515.533,"1,711.65",800.577,"2,271.83","1,619.40",66,noco,acc
2002,303.326,583.246,"1,774.48",866.165,"2,289.85","1,632.35",66,noco,acc
2002,,,,,,,,noco,acc
2002,312.671,607.866,"1,816.83",911.451,"2,361.14","1,702.11",66,noco,acc
2002,253.216,571.097,"1,812.05",910.792,"2,382.44","1,737.78",66,noco,acc
2002,335.498,627.239,"1,832.71",948.571,"2,427.57","1,752.09",66,noco,acc
2002,348.328,654.004,"1,903.94","1,032.35","2,590.40","1,925.51",66,noco,acc
2002,,,,,,,,noco,acc
2002,787.602,995.148,"2,082.53","1,329.01","2,768.96","2,079.02",66,noco,acc
2002,256.373,585.537,"1,841.89",998.12,"2,650.35","1,988.34",66,noco,acc
2002,294.499,646.746,"1,939.84","1,106.50","2,856","2,189.16",66,noco,acc
2002,407.528,753.841,"2,093.19","1,261.10","3,069.26","2,397.57",66,noco,acc
2002,428.259,803.975,"2,192.20","1,370.81","3,239.49","2,534.70",66,noco,acc
2002,363.169,761.139,"2,153.59","1,336.09","3,176.86","2,513.11",66,noco,acc
2002,515.733,888.323,"2,230.62","1,454.29","3,321.66","2,620.73",66,noco,acc
2002,356.362,736.606,"2,126.14","1,333.71","3,246.98","2,403.46",66,noco,acc
2002,336.642,727.188,"2,127.41","1,336.20","3,215.44","2,493.17",66,noco,acc
2002,461.977,829.711,"2,256.08","1,416.67","3,430.96","2,632.47",66,noco,acc
2002,392.139,786.532,"2,213.75","1,389.55","3,282.41","2,541.07",66,noco,acc
2003,455.074,814.846,"2,354.04","1,475.35","3,498.29","2,722.75",66,noco,acc
2003,359.249,760.582,"2,197.63","1,372.46","3,260.79","2,518.84",66,noco,acc
2003,537.675,928.079,"2,361.09","1,559.77","3,431.40","2,649.71",66,noco,acc
2003,354.126,753.587,"2,188.31","1,383.95","3,250.07","2,504.42",66,noco,acc
2003,408.155,801.233,"2,192.27","1,410.33","3,198.52","2,443.14",66,noco,acc
2003,383.84,652.402,"1,847.34","1,027.62","2,493.11","1,634.36",66,noco,acc
2003,212.687,580.525,"1,889.99","1,028.95","2,577.56","1,972.89",66,noco,acc
2003,401.872,752.452,"2,184.99","1,287.37","3,103.83","2,351.78",66,noco,acc
2003,317.341,687.168,"2,079.40","1,213.74","2,987.15","2,223.67",66,noco,acc
2003,,,,,,,,noco,acc
2003,321.785,689.074,"2,051.98","1,231.68","2,976.24","2,218.38",66,noco,acc
2003,353.613,727.842,"2,224.90","1,302.93","3,277.65","2,373.53",66,noco,acc
2003,279.722,633.694,"1,969.63","1,099.11","2,766.48","2,048.41",66,noco,acc
2003,256.196,592.298,"1,923.47","1,026.97","2,631.73","1,965.67",66,noco,acc
2003,230.072,498.536,"1,828.36",861.714,"2,420.00","1,744.55",66,noco,acc
2003,313.859,603.343,"1,851.95",954.759,"2,465.66","1,797.78",66,noco,acc
2003,233.818,587.909,"1,752.03",896.757,"2,332.76","1,751.74",66,noco,acc
2003,306.323,589.063,"1,792.96",928.287,"2,442.52","1,814.91",66,noco,acc
2003,196.425,469.391,"1,547.08",732.831,"1,983.32","1,361.64",66,noco,acc
2003,453.607,762.028,"1,993.97","1,088.71","2,665.62","1,944.11",66,noco,acc
2003,269.712,651.074,"1,799.98",982.714,"2,477.88","1,881.63",66,noco,acc
2003,327.188,615.722,"1,870.35","1,022.23","2,636.03","1,992.44",66,noco,acc
2003,267.369,595.501,"1,809.70","1,024.05","2,607.30","1,987.14",66,noco,acc
2003,,,,,,,,noco,acc
2003,337.566,640.822,"1,810.51","1,000.28","2,518.42","1,884.98",66,noco,acc
2003,252.193,513.605,"1,585.74",795.304,"2,104.61","1,471.65",66,noco,acc
2003,564.489,892.964,"2,230.25","1,303.05","3,138.49","2,343.94",66,noco,acc
2003,273.994,609.933,"1,665.51",917.979,"2,161.10","1,566.22",66,noco,acc
2003,464.337,803.158,"2,076.65","1,200.69","2,912.07","2,240.30",66,noco,acc
2003,406.494,776.78,"2,194.05","1,311.97","3,165.05","2,512.16",66,noco,acc
2003,316.872,678.778,"1,998.38","1,190.58","2,967.92","2,334.02",66,noco,acc
2003,434.254,813.755,"2,114.71","1,287.69","3,180.96","2,455.72",66,noco,acc
2003,364.559,771.473,"2,053.01","1,276.34","3,150.31","2,395.75",66,noco,acc
2003,871.199,"1,173.66","2,424.36","1,689.40","2,893.90","2,259.52",66,noco,acc
2003,308.473,662.411,"1,941.91","1,161.56","2,947.25","2,330.15",66,noco,acc
2003,484.335,893.812,"2,237.71","1,421.57","3,441.79","2,669.55",66,noco,acc
2003,339.185,760.744,"2,053.21","1,299.57","3,193.79","2,463.78",66,noco,acc
2003,419.99,800.041,"2,228.37","1,418.21","3,405.41","2,713.78",66,noco,acc
2003,,,,,,,,noco,acc
2003,"1,235.26","1,743.84","3,276.70","2,427.36","4,756.01","3,696.27",66,noco,acc
2003,434.216,868.157,"2,148.99","1,420.15","3,314.82","2,561.70",66,noco,acc
2003,360.959,808.727,"2,342.76","1,522.85","3,541.68","2,868.77",66,noco,acc
2003,511.347,933.855,"2,316.87","1,515.24","3,594.36","2,747.95",66,noco,acc
2003,451.344,844.14,"2,303.46","1,508.89","3,551.82","2,797.64",66,noco,acc
2003,449.188,873.466,"2,386.23","1,600.66","3,619.07","2,816.11",66,noco,acc
2003,359.587,799.258,"2,179.77","1,350.00","3,346.79","2,511.55",66,noco,acc
2003,435.667,797.934,"2,173.24","1,369.63","3,181.53","2,531.61",66,noco,acc
2003,370.488,757.008,"2,305.62","1,464.62","3,515.18","2,801.70",66,noco,acc
2003,516.149,947.006,"2,351.21","1,539.05","3,630.91","2,741.58",66,noco,acc
2003,364.048,820.853,"2,200.45","1,407.32","3,459.62","2,623.21",66,noco,acc
2003,461.751,852.856,"2,310.31","1,505.86","3,548.05","2,820.33",66,noco,acc
2004,356.432,813.896,"2,196.35","1,416.06","3,389.13","2,594.87",66,noco,acc
2004,440.915,840.709,"2,326.98","1,527.39","3,535.68","2,825.66",66,noco,acc
2004,464.176,828.604,"2,087.83","1,325.97","3,097.45","2,240.16",66,noco,acc
2004,281.915,611.314,"1,738.09",939.469,"2,033.86","1,299.59",66,noco,acc
2004,351.405,678.242,"1,985.30","1,114.22","2,684.55","1,896.49",66,noco,acc
2004,390.121,754.244,"2,156.64","1,232.86","2,768.20","2,145.44",66,noco,acc
2004,330.315,749.026,"2,189.27","1,214.25","3,001.34","2,236.34",66,noco,acc
2004,402.58,787.269,"2,324.80","1,326.94","3,219.70","2,419.23",66,noco,acc
2004,324.29,716.024,"2,285.97","1,307.37","3,222.95","2,456.64",66,noco,acc
2004,433.301,831.601,"2,379.64","1,334.06","3,292.62","2,542.10",66,noco,acc
2004,,,,,,,,noco,acc
2004,400.954,792.356,"2,399.60","1,318.68","3,255.70","2,442.65",66,noco,acc
2004,426.783,812.504,"2,236.08","1,289.96","3,049.90","2,353.90",66,noco,acc
2004,"1,348.64","1,665.91","2,844.39","2,182.71","3,446.52","2,874.62",68.562,noco,acc
2004,299.183,675.002,"2,097.97","1,200.36","2,947.80","2,271.75",66,noco,acc
2004,450.062,833.698,"2,236.12","1,317.08","3,004.00","2,335.14",66,noco,acc
2004,351.814,761.327,"2,106.73","1,243.28","2,909.22","2,229.91",66,noco,acc
2004,435.113,786.677,"2,218.39","1,322.90","3,154.32","2,376.01",66,noco,acc
2004,437.325,814.349,"2,144.80","1,396.48","2,841.49","2,101.58",66,noco,acc
2004,432.256,805.558,"2,182.12","1,276.67","3,007.48","2,224.52",66,noco,acc
2004,313.143,731.527,"2,084.45","1,215.97","2,919.82","2,211.52",66,noco,acc
2004,402.686,774.699,"2,302.46","1,377.86","3,250.18","2,493.92",66,noco,acc
2004,299.98,707.833,"2,166.43","1,292.58","3,066.58","2,384.71",66,noco,acc
2004,411.196,780.753,"2,138.84","1,253.77","2,993.20","2,286.06",66,noco,acc
2004,340.812,655.773,"1,981.14","1,125.00","2,814.17","2,078.08",66,noco,acc
2004,,,,,,,,noco,acc
2004,384.54,740.728,"2,036.68","1,161.06","2,816.96","2,097.33",66,noco,acc
2004,570.896,909.922,"2,028.38","1,260.39","2,643.12","2,126.27",66,noco,acc
2004,310.282,624.754,"1,868.70","1,020.84","2,584.91","1,909.54",66,noco,acc
2004,221.858,586.659,"1,770.80",876.163,"2,291.06","1,600.52",66,noco,acc
2004,209.293,479.846,"1,562.23",707.236,"1,957.22","1,303.35",66,noco,acc
2004,309.952,587.917,"1,722.36",823.47,"2,137.26","1,424.19",66,noco,acc
2004,248.072,605.375,"1,807.42",880.198,"2,316.42","1,653.42",66,noco,acc
2004,289.073,611.107,"1,952.81",908.195,"2,446.18","1,749.68",66,noco,acc
2004,331.654,665.211,"1,850.43",928.275,"2,361.42","1,700.26",66,noco,acc
2004,537.411,838.505,"1,966.98","1,179.45","2,522.90","2,096.46",66,noco,acc
2004,231.508,622.865,"1,862.58",930.67,"2,439.36","1,793.87",66,noco,acc
2004,247.589,628.056,"1,868.53",972.716,"2,532.36","1,890.09",66,noco,acc
2004,264.018,635.348,"2,025.74","1,106.21","2,813.39","2,160.12",66,noco,acc
2004,365.181,711.262,"1,934.39","1,067.38","2,651.90","2,004.68",66,noco,acc
2004,291.605,676.869,"1,921.65","1,066.58","2,685.05","2,050.23",66,noco,acc
2004,363.236,681.466,"1,957.04","1,100.34","2,732.40","2,105.04",66,noco,acc
2004,315.892,688.168,"2,043.26","1,196.96","2,920.23","2,266.48",66,noco,acc
2004,418.406,769.057,"2,024.64","1,186.51","2,856.14","2,199.58",66,noco,acc
2004,266.717,651.048,"1,874.85","1,044.03","2,670.87","2,020.37",66,noco,acc
2004,346.909,674.422,"1,964.70","1,106.87","2,795.19","2,129.83",66,noco,acc
2004,273.485,629.148,"1,938.17","1,077.23","2,752.14","2,152.81",66,noco,acc
2004,403.702,763.067,"2,045.04","1,186.47","2,917.73","2,262.70",66,noco,acc
2004,319.111,724.18,"1,993.48","1,179.99","2,891.05","2,281.53",66,noco,acc
2004,374.149,659.406,"2,046.58","1,161.39","2,937.85","2,303.56",66,noco,acc
2004,343.726,658.136,"1,873.30","1,091.68","2,748.49","2,161.53",66,noco,acc
2004,348.485,759.048,"2,052.98","1,259.86","3,061.79","2,404.43",66,noco,acc
2004,414.324,768.872,"2,085.67","1,309.91","3,145.44","2,495.53",66,noco,acc
2004,495.841,853.908,"2,058.28","1,311.56","2,958.00","2,343.47",66,noco,acc
2004,369.426,817.633,"2,202.07","1,379.62","3,339.73","2,687.25",66,noco,acc
2004,390.421,791.05,"2,213.64","1,425.07","3,356.07","2,662.31",66,noco,acc
2004,601.266,"1,061.21","2,537.31","1,708.28","3,664.75","2,900.97",66.028,noco,acc
2004,356.964,807.847,"2,143.22","1,367.08","3,322.11","2,662.74",66,noco,acc
2004,434.855,832.725,"2,273.85","1,467.97","3,497.03","2,802.53",66,noco,acc
2004,360.57,789.142,"2,301.37","1,482.79","3,530.08","2,848.26",66,noco,acc
2004,463.642,920.64,"2,329.89","1,529.08","3,569.49","2,891.96",66,noco,acc
2004,369.146,801.769,"2,158.85","1,369.81","3,311.36","2,663.64",66,noco,acc
2004,442.97,852.367,"2,329.04","1,517.41","3,550.53","2,854.77",66,noco,acc
2004,379.381,746.759,"2,063.93","1,319.31","3,171.41","2,508.77",66,noco,acc
2004,474.529,922.403,"2,345.15","1,546.97","3,611.30","2,904.69",66,noco,acc
2004,394.131,852.053,"2,224.65","1,449.39","3,385.05","2,666.95",66,noco,acc
2004,470.63,848.918,"2,241.85","1,456.21","3,460.40","2,699.23",66,noco,acc
2004,304.095,682.504,"2,066.93","1,229.88","3,075.85","2,452.49",66,noco,acc
